Last Name,Prefix,First Name,Age,Age Group ,,,class,embarked,country,ticketno,fare,sibsp,parch,survived,
Dodds, Mr, Henry Watson,27,,,,engineering crew,S,Guyana,NA,33.40,0,0,no,
Doel, Mr, Frederick,22,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Dolby, Mr, Joseph,39,,,,victualling crew,B,England,NA,33.40,0,0,no,
Donati, Sig, Italo Francesco,17,,,,restaurant staff,S,Italy,NA,33.40,0,0,no,
Donoghue, Mr, Frank (?Thomas),35,,,,victualling crew,B,England,NA,33.40,0,0,no,
Dore, Mr, Albert James,23,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Dornier, Mr, Louis Auguste,20,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Doughty, Mr, Walter Thomas,22,,,,victualling crew,S,England,NA,33.40,0,0,no,
Doyle, Mr, Laurence,27,,,,engineering crew,S,England,NA,33.40,0,0,no,
Duffy, Mr, William Luke,36,,,,engineering crew,B,Ireland,NA,33.40,0,0,no,
Dunford, Mr, William,48,,,,victualling crew,S,England,NA,33.40,0,0,no,
Durnil, Mr, James,38,,,,engineering crew,S,England,NA,33.40,0,0,no,
Dyer, Mr, Henry Ryland,24,,,,engineering crew,B,India,NA,33.40,0,0,no,
Dyer, Mr, William Henry,33,,,,victualling crew,S,England,NA,33.40,0,0,no,
Dymond, Mr, Frank,41,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Eagle, Mr, Alfred James,22,,,,engineering crew,S,England,NA,33.40,0,0,no,
Eastman, Mr, Charles,44,,,,engineering crew,S,England,NA,33.40,0,0,no,
Edbrooke, Mr, Francis Samuel Jacob,23,,,,victualling crew,S,England,NA,33.40,0,0,no,
Ede, Mr, George Bulkeley,23,,,,victualling crew,S,England,NA,33.40,0,0,no,
Edge, Mr, Frederick William,39,,,,victualling crew,S,England,NA,33.40,0,0,no,
Edwards, Mr, Charles Essex,39,,,,victualling crew,S,Wales,NA,33.40,0,0,no,
Egg, Mr, William Henry,48,,,,victualling crew,S,England,NA,33.40,0,0,no,
Elliott, Mr, Everett Edward,23,,,,engineering crew,S,England,NA,33.40,0,0,no,
Ellis, Mr, John Bertie,29,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Ennis, Mr, Walter,34,,,,victualling crew,S,England,NA,33.40,0,0,no,
Ervine, Mr, Albert George,18,,,,engineering crew,B,Northern Ireland,NA,33.40,0,0,no,
Etches, Mr, Henry Samuel,43,,,,victualling crew,B,England,NA,33.40,0,0,yes,
Evans, Mr, Alfred Frank,25,,,,deck crew,S,England,NA,33.40,0,0,yes,
Evans, Mr, Frank Oliver,27,,,,deck crew,S,England,NA,33.40,0,0,yes,
Evans, Mr, George Richard,27,,,,victualling crew,B,England,NA,33.40,0,0,no,
Evans, Mr, William Thomas,33,,,,engineering crew,S,England,NA,33.40,0,0,no,
Fairall, Mr, Henry Charles,38,,,,victualling crew,B,England,NA,33.40,0,0,no,
Farenden, Mr, Ernest John,22,,,,victualling crew,B,England,NA,33.40,0,0,no,
Farquharson, Mr, William Edward,39,,,,engineering crew,B,England,NA,33.40,0,0,no,
Faulkner, Mr, William Stephen,37,,,,victualling crew,B,England,NA,33.40,0,0,yes,
Fay, Mr, Thomas Joseph,30,,,,engineering crew,S,England,NA,33.40,0,0,no,
Fellowes, Mr, Alfred James,29,,,,victualling crew,B,England,NA,33.40,0,0,no,
Feltham, Mr, George William,42,,,,victualling crew,S,England,NA,33.40,0,0,no,
Ferrary, Mr, Antonio,33,,,,engineering crew,S,England,NA,33.40,0,0,no,
Ferris, Mr, William,39,,,,engineering crew,S,England,NA,33.40,0,0,no,
Fey, Sig, Carlo,30,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Finch, Mr, Henry Herman,19,,,,victualling crew,S,England,NA,33.40,0,0,no,
Fioravante, Sig, Giuseppe Bertoldo,23,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Fitzpatrick, Mr, Cecil William,21,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Fitzpatrick, Mr, Hugh Joseph,29,,,,engineering crew,B,England,NA,33.40,0,0,no,
Flarty, Mr, Edward,52,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Fleet, Mr, Frederick,24,,,,deck crew,B,England,NA,33.40,0,0,yes,
Fletcher, Mr, Percy William,26,,,,victualling crew,B,England,NA,33.40,0,0,no,
Foley, Mr, John,46,,,,deck crew,B,Ireland,NA,33.40,0,0,yes,
Foley, Mr, Wilfred Cyril,22,,,,victualling crew,S,Wales,NA,33.40,0,0,yes,
Ford, Mr, Ernest,33,,,,victualling crew,S,England,NA,33.40,0,0,no,
Ford, Mr, Francis,44,,,,victualling crew,S,England,NA,33.40,0,0,no,
Ford, Mr, H,22,,,,engineering crew,S,England,NA,33.40,0,0,no,
Ford, Mr, Thomas,33,,,,engineering crew,S,England,NA,33.40,0,0,no,
Forward, Mr, James,27,,,,deck crew,S,England,NA,33.40,0,0,yes,
Foster, Mr, Alfred Charles,37,,,,engineering crew,B,England,NA,33.40,0,0,no,
Fox, Mr, William Thomas,27,,,,victualling crew,S,England,NA,33.40,0,0,no,
Franklin, Mr, Alan Vincent,28,,,,victualling crew,S,England,NA,33.40,0,0,no,
Fraser, Mr, J,30,,,,engineering crew,S,England,NA,33.40,0,0,no,
Fraser, Mr, James,30,,,,engineering crew,B,Scotland,NA,33.40,0,0,no,
Fredericks, Mr, Walter Francis,21,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Freeman, Mr, Ernest Edward Samuel,45,,,,victualling crew,B,England,NA,33.40,0,0,no,
Fryer, Mr, Albert Ernest,29,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Gatti, Sig, Gaspare Antonio Pietro,37,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Geddes, Mr, Richard Charles,32,,,,victualling crew,S,England,NA,33.40,0,0,no,
Geer, Mr, Alfred Emest,26,,,,engineering crew,S,England,NA,33.40,0,0,no,
Gibbons, Mr, Jacob William,36,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Gilardino, Sig, Vincenzo Pio,31,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Giles, Mr, John Robert,32,,,,victualling crew,S,England,NA,33.40,0,0,no,
Gill, Mr, Joseph Stanley,38,,,,victualling crew,B,England,NA,33.40,0,0,no,
Gill, Mr, Patrick,38,,,,victualling crew,S,England,NA,33.40,0,0,no,
Godley, Mr, George Auguste,61,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Godwin, Mr, Frederick Charles,36,,,,engineering crew,S,England,NA,33.40,0,0,no,
Golder, Mr, M,32,,,,engineering crew,S,England,NA,33.40,0,0,no,
Gold, Mrs, Jane Kate Coulson,45,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Gollop, Mr, F,28,,,,victualling crew,S,England,NA,33.40,0,0,no,
Gordon, Mr, J,29,,,,engineering crew,S,England,NA,33.40,0,0,no,
Goree, Mr, Frank,41,,,,engineering crew,S,England,NA,33.40,0,0,no,
Goshawk, Mr, Alfred James,40,,,,victualling crew,B,England,NA,33.40,0,0,no,
Gosling, Mr, Bertram James,22,,,,engineering crew,S,England,NA,33.40,0,0,no,
Gosling, Mr, S,26,,,,engineering crew,S,England,NA,33.40,0,0,no,
Gradidge, Mr, Ernest Edward,22,,,,engineering crew,S,England,NA,33.40,0,0,no,
Graham, Mr, Thomas Gibson,28,,,,engineering crew,B,Northern Ireland,NA,33.40,0,0,yes,
Gregory, Mr, David,43,,,,engineering crew,S,England,NA,33.40,0,0,no,
Gregson, Miss, Mary,45,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Grosclaude, Mr, Gérald,24,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Gumery, Mr, George,24,,,,engineering crew,S,England,NA,33.40,0,0,no,
Gunn, Mr, Joseph Alfred,30,,,,victualling crew,S,England,NA,33.40,0,0,no,
Guy, Mr, Elgar John,29,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Gwinn, Mr, William Logan,37,,,,victualling crew,S,United States,NA,33.40,0,0,no,
Haggan, Mr, John,35,,,,engineering crew,B,Northern Ireland,NA,33.40,0,0,yes,
Haines, Mr, Albert,31,,,,deck crew,B,England,NA,33.40,0,0,yes,
Halford, Mr, Walter Stamford,22,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Hallett, Mr, George Alexander,23,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hall, Mr, Frank Alfred James,41,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hall, Mr, J,32,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hamblyn, Mr, Ernest William,47,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hamilton, Mr, Ernest,25,,,,victualling crew,B,England,NA,33.40,0,0,no,
Hands, Mr, Bernard,54,,,,engineering crew,S,Ireland,NA,33.40,0,0,no,
Hannam, Mr, George,30,,,,engineering crew,S,England,NA,33.40,0,0,no,
Harder, Mr, William,39,,,,deck crew,S,England,NA,33.40,0,0,yes,
Harding, Mr, Alfred John,21,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hardwick, Mr, Reginald,21,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Hardy, Mr, John,40,,,,victualling crew,B,England,NA,33.40,0,0,yes,
Harris, Mr, Amos,24,,,,engineering crew,S,England,NA,33.40,0,0,no,
Harris, Mr, Charles William,19,,,,victualling crew,S,England,NA,33.40,0,0,no,
Harris, Mr, Clifford Henry,17,,,,victualling crew,S,England,NA,33.40,0,0,no,
Harris, Mr, Edward John,29,,,,engineering crew,S,England,NA,33.40,0,0,no,
Harris, Mr, Edward Matthew,17,,,,victualling crew,S,England,NA,33.40,0,0,no,
Harris, Mr, Frederick,39,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Harrison, Mr, Aragõa Drummond,40,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Harrison, Mr, Norman E,38,,,,engineering crew,B,England,NA,33.40,0,0,no,
Hart, Mr, James,54,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hart, Mr, John Edward,32,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Hartnell, Mr, Fred,21,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Harvey, Mr, Herbert Gifford,34,,,,engineering crew,B,Northern Ireland,NA,33.40,0,0,no,
Hatch, Mr, Hugh,23,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hawkesworth, Mr, James,52,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hawkesworth, Mr, William Walter,43,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hayter, Mr, Arthur,45,,,,victualling crew,B,England,NA,33.40,0,0,no,
Head, Mr, Alfred,24,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hebb, Mr, William Albert,22,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Heinen, Mr, Joseph Dominichus,30,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hemming, Mr, Samuel Ernest,43,,,,deck crew,B,England,NA,33.40,0,0,yes,
Hendrickson, Mr, Charles Osker,28,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Hendy, Mr, Edward Martin,40,,,,victualling crew,B,England,NA,33.40,0,0,no,
Hensford, Mr, Herbert George Ernest,26,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hesketh, Mr, John Henry,33,,,,engineering crew,B,England,NA,33.40,0,0,no,
Heslin, Mr, James,45,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hewitt, Mr, Thomas,37,,,,victualling crew,B,England,NA,33.40,0,0,no,
Hichens, Mr, Robert,29,,,,deck crew,S,England,NA,33.40,0,0,yes,
Hill, Mr, H,36,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hill, Mr, James,25,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hill, Mr, James Colston,43,,,,victualling crew,B,England,NA,33.40,0,0,no,
Hinckley, Mr, George Herbert,40,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hine, Mr, William Edward,36,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hinton, Mr, Stephen William,31,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hiscock, Mr, Sydney George,25,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hoare, Mr, Leonard James,19,,,,victualling crew,B,England,NA,33.40,0,0,no,
Hodge, Mr, Charley,29,,,,engineering crew,B,England,NA,33.40,0,0,no,
Hodges, Mr, W,26,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hodgkinson, Mr, Leonard,46,,,,engineering crew,B,England,NA,33.40,0,0,no,
Hogg, Mr, Charles William,43,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hogg, Mr, George Alfred,29,,,,deck crew,B,England,NA,33.40,0,0,yes,
Hogue, Mr, E,22,,,,victualling crew,S,England,NA,33.40,0,0,no,
Holland, Mr, Thomas,28,,,,victualling crew,B,England,NA,33.40,0,0,no,
Holloway, Mr, Sidney,24,,,,victualling crew,S,England,NA,33.40,0,0,no,
Holman, Mr, Harry,29,,,,deck crew,B,England,NA,33.40,0,0,no,
Hopgood, Mr, Roland John C,29,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hopkins, Mr, Frederick William,15,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hopkins, Mr, Robert John,40,,,,deck crew,S,England,NA,33.40,0,0,yes,
Horswill, Mr, Albert Edward James,33,,,,deck crew,S,England,NA,33.40,0,0,yes,
Hosgood, Mr, Richard William,23,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hosking, Mr, George Fox,36,,,,engineering crew,B,England,NA,33.40,0,0,no,
House, Mr, William John,38,,,,victualling crew,B,England,NA,33.40,0,0,no,
Howell, Mr, Arthur Albert,31,,,,victualling crew,B,England,NA,33.40,0,0,no,
Hughes, Mr, William Thomas,34,,,,victualling crew,S,England,NA,33.40,0,0,no,
Humby, Mr, Frederick Charles,18,,,,victualling crew,S,England,NA,33.40,0,0,no,
Humphreys, Mr, Humphrey,32,,,,victualling crew,S,England,NA,33.40,0,0,no,
Humphreys, Mr, Sidney,53,,,,deck crew,S,England,NA,33.40,0,0,yes,
Hunt, Mr, Albert Sylvanus,23,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Hunt, Mr, Tom,27,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hurst, Mr, Charles John,41,,,,engineering crew,S,England,NA,33.40,0,0,no,
Hurst, Mr, Walter,23,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Hutchinson, Mr, James,31,,,,victualling crew,S,England,NA,33.40,0,0,no,
Hutchinson, Mr, John Hall,28,,,,deck crew,B,England,NA,33.40,0,0,no,
Hyland, Mr, James Leo,19,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Ide, Mr, Harry John,31,,,,victualling crew,S,England,NA,33.40,0,0,no,
Ingram, Mr, George,19,,,,engineering crew,S,England,NA,33.40,0,0,no,
Ingrouille, Mr, Henry,21,,,,victualling crew,S,England,NA,33.40,0,0,no,
Ings, Mr, William Ernest,20,,,,victualling crew,S,England,NA,33.40,0,0,no,
Instance, Mr, T,33,,,,engineering crew,S,England,NA,33.40,0,0,no,
Jackopson, Mr, John Henry,30,,,,engineering crew,S,England,NA,33.40,0,0,no,
Jackson, Mr, Cecil,22,,,,victualling crew,B,England,NA,33.40,0,0,no,
Jago, Mr, Joseph,59,,,,engineering crew,S,England,NA,33.40,0,0,no,
Jaillet, Mr, Henri Marie,38,,,,restaurant staff,S,France,NA,33.40,0,0,no,
James, Mr, Thomas,27,,,,engineering crew,S,Wales,NA,33.40,0,0,no,
Janaway, Mr, William Frank,35,,,,victualling crew,B,England,NA,33.40,0,0,no,
Janin, Mr, Claude Marie,29,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Jeffery, Mr, William Alfred,28,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Jenner, Mr, Thomas Henry (Harry),55,,,,victualling crew,B,England,NA,33.40,0,0,no,
Jensen, Mr, Charles Valdemar,25,,,,victualling crew,S,England,NA,33.40,0,0,no,
Jessop, Miss, Violet Constance,24,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Jewell, Mr, Archie,23,,,,deck crew,B,England,NA,33.40,0,0,yes,
Joas, Mr, N,38,,,,engineering crew,S,England,NA,33.40,0,0,no,
Johnston, Mr, James,41,,,,victualling crew,B,England,NA,33.40,0,0,yes,
Jones, Mr, Albert Hugh Brabner,17,,,,victualling crew,S,England,NA,33.40,0,0,no,
Jones, Mr, Arthur Ernest,37,,,,victualling crew,S,England,NA,33.40,0,0,no,
Jones, Mr, Harry Owen G,29,,,,victualling crew,S,England,NA,33.40,0,0,no,
Jones, Mr, Thomas William,32,,,,deck crew,S,England,NA,33.40,0,0,yes,
Jones, Mr, Victor Reginald,21,,,,victualling crew,S,England,NA,33.40,0,0,no,
Jouannault, Mr, Georges Jules,24,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Joughin, Mr, Charles John,32,,,,victualling crew,B,England,NA,33.40,0,0,yes,
Judd, Mr, Charles Edward,31,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Jukes, Mr, Henry James,38,,,,engineering crew,S,England,NA,33.40,0,0,no,
Jupe, Mr, Boykett Herbert,30,,,,engineering crew,S,England,NA,33.40,0,0,no,
Kasper, Mr, Franz Wilhelm,40,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Kearl, Mr, Charles Henry,44,,,,engineering crew,S,England,NA,33.40,0,0,no,
Kearl, Mr, George Edward,25,,,,engineering crew,S,England,NA,33.40,0,0,no,
Keen, Mr, Percy Edward,30,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Kelland, Mr, Thomas,18,,,,victualling crew,S,England,NA,33.40,0,0,no,
Kelly, Mr, William,23,,,,engineering crew,B,Scotland,NA,33.40,0,0,no,
Kemish, Mr, George,22,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Kemp, Mr, Thomas Hulman,43,,,,engineering crew,B,England,NA,33.40,0,0,no,
Kenchenten, Mr, Frederick Charles,37,,,,engineering crew,S,England,NA,33.40,0,0,no,
Kennell, Mr, Charles,30,,,,victualling crew,S,England,NA,33.40,0,0,no,
Kenzler, Mr, August,44,,,,engineering crew,B,England,NA,33.40,0,0,no,
Kerley, Mr, William Thomas,28,,,,victualling crew,S,England,NA,33.40,0,0,no,
Kerr, Mr, Thomas Russell,26,,,,engineering crew,S,Scotland,NA,33.40,0,0,no,
Ketchley, Mr, Henry,36,,,,victualling crew,B,England,NA,33.40,0,0,no,
Kieran, Mr, Edgar Michael,34,,,,victualling crew,S,Ireland,NA,33.40,0,0,no,
Kieran, Mr, James William,35,,,,victualling crew,S,England,NA,33.40,0,0,no,
King, Mr, Alfred John Moffett,18,,,,victualling crew,S,England,NA,33.40,0,0,no,
King, Mr, Ernest Waldron,28,,,,victualling crew,S,Ireland,NA,33.40,0,0,no,
King, Mr, G,20,,,,victualling crew,S,England,NA,33.40,0,0,no,
King, Mr, Thomas Walter,42,,,,deck crew,S,England,NA,33.40,0,0,no,
Kingscote, Mr, William Ford,48,,,,victualling crew,S,England,NA,33.40,0,0,no,
Kinsella, Mr, Louis,30,,,,engineering crew,S,England,NA,33.40,0,0,no,
Kirkaldy, Mr, Thomas Benjamin,36,,,,victualling crew,S,England,NA,33.40,0,0,no,
Kirkham, Mr, James,43,,,,engineering crew,S,England,NA,33.40,0,0,no,
Kitching, Mr, Arthur Alfred,31,,,,victualling crew,S,England,NA,33.40,0,0,no,
Klein, Mr, Herbert,33,,,,victualling crew,S,England,NA,33.40,0,0,no,
Knight, Mr, George,49,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Knight, Mr, Leonard George,21,,,,victualling crew,S,England,NA,33.40,0,0,no,
Knowles, Mr, Thomas,43,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Lacey, Mr, Bertie William,20,,,,victualling crew,S,England,NA,33.40,0,0,no,
Lahy, Mr, T,41,,,,engineering crew,S,England,NA,33.40,0,0,no,
Lake, Mr, William,46,,,,victualling crew,B,England,NA,33.40,0,0,no,
Lane, Mr, Albert Edward,34,,,,victualling crew,S,England,NA,33.40,0,0,no,
Latimer, Mr, Andrew,55,,,,victualling crew,B,England,NA,33.40,0,0,no,
Lavington, Miss, Elizabeth,40,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Lawrence, Mr, Arthur,36,,,,victualling crew,B,England,NA,33.40,0,0,no,
Leader, Mr, Archibald,22,,,,victualling crew,S,England,NA,33.40,0,0,no,
Leather, Mrs, Elizabeth Mary,50,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Lee, Mr, H,18,,,,engineering crew,S,England,NA,33.40,0,0,no,
Lee, Mr, Henry Reginald,29,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Lee, Mr, Reginald Robinson,41,,,,deck crew,S,England,NA,33.40,0,0,yes,
Lefebvre, Mr, Paul Georges,35,,,,victualling crew,S,England,NA,33.40,0,0,no,
Leonard, Mr, Matthew,25,,,,victualling crew,B,United States,NA,33.40,0,0,no,
Levett, Mr, George Alfred,26,,,,victualling crew,B,England,NA,33.40,0,0,no,
Lewis, Mr, Arthur Ernest Read,27,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Light, Mr, Charles Edward,24,,,,victualling crew,S,England,NA,33.40,0,0,no,
Light, Mr, Christopher William,20,,,,engineering crew,S,England,NA,33.40,0,0,no,
Light, Mr, W,47,,,,engineering crew,S,England,NA,33.40,0,0,no,
Lightoller, Mr, Charles Herbert,38,,,,deck crew,B,England,NA,33.40,0,0,yes,
Lindsay, Mr, William Charles,30,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Littlejohn, Mr, Alexander James,40,,,,victualling crew,B,England,NA,33.40,0,0,yes,
Lloyd, Mr, Humphrey,41,,,,victualling crew,B,England,NA,33.40,0,0,no,
Lloyd, Mr, William,29,,,,engineering crew,S,England,NA,33.40,0,0,no,
Locke, Mr, A,33,,,,victualling crew,S,England,NA,33.40,0,0,no,
Long, Mr, Frank,31,,,,engineering crew,S,England,NA,33.40,0,0,no,
Long, Mr, William,36,,,,engineering crew,S,England,NA,33.40,0,0,no,
Longmuir, Mr, John Dickson,20,,,,victualling crew,S,England,NA,33.40,0,0,no,
Lovell, Mr, John,37,,,,victualling crew,S,England,NA,33.40,0,0,no,
Lowe, Mr, Harold Godfrey,29,,,,deck crew,B,Wales,NA,33.40,0,0,yes,
Lucas, Mr, William Arthur,25,,,,deck crew,S,England,NA,33.40,0,0,yes,
Lucas, Mr, William Watson,31,,,,victualling crew,B,England,NA,33.40,0,0,yes,
Lydiatt, Mr, Charles,45,,,,victualling crew,S,England,NA,33.40,0,0,no,
Lyons, Mr, William Henry,26,,,,deck crew,S,Ireland,NA,33.40,0,0,no,
Mabey, Mr, John Charles,24,,,,victualling crew,S,England,NA,33.40,0,0,no,
MacKie, Mr, George William,34,,,,victualling crew,S,England,NA,33.40,0,0,no,
Mackie, Mr, William Dickson,32,,,,engineering crew,B,Scotland,NA,33.40,0,0,no,
Major, Mr, Thomas Edgar,36,,,,victualling crew,B,England,NA,33.40,0,0,no,
Major, Mr, William James,32,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Mantle, Mr, Roland Frederick,40,,,,victualling crew,S,England,NA,33.40,0,0,no,
March, Mr, John Starr,50,,,,victualling crew,S,United States,NA,33.40,0,0,no,
Marett, Mr, George John,27,,,,engineering crew,S,England,NA,33.40,0,0,no,
Marks, Mr, James,27,,,,victualling crew,S,Scotland,NA,33.40,0,0,no,
Marriott, Mr, John William,21,,,,victualling crew,S,England,NA,33.40,0,0,no,
Marsden, Miss, Evelyn,28,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Marsh, Mr, Frederick Charles,40,,,,engineering crew,S,England,NA,33.40,0,0,no,
Martin, Miss, Mabel Elvina,20,,,,restaurant staff,S,England,NA,33.40,0,0,yes,
Martin, Mrs, Annie Martha,39,,,,victualling crew,S,Channel Islands,NA,33.40,0,0,yes,
Maskell, Mr, Leopold Adolphus,25,,,,engineering crew,S,England,NA,33.40,0,0,no,
Mason, Mr, Frank Archibald Robert,32,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Mason, Mr, J,39,,,,engineering crew,S,England,NA,33.40,0,0,no,
Matherson, Mr, David,30,,,,deck crew,S,England,NA,33.40,0,0,no,
Mathias, Mr, Montague Vincent,29,,,,deck crew,S,Wales,NA,33.40,0,0,no,
Mattmann, Sig, Adolf,20,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Mauge, Mr, Paul Achille Maurice Germain,25,,,,restaurant staff,S,England,NA,33.40,0,0,yes,
Maxwell, Mr, John,30,,,,deck crew,B,England,NA,33.40,0,0,no,
May, Mr, Arthur William,22,,,,engineering crew,S,England,NA,33.40,0,0,no,
May, Mr, Arthur William,59,,,,engineering crew,S,England,NA,33.40,0,0,no,
Maynard, Mr, Isaac Hiram,31,,,,victualling crew,B,England,NA,33.40,0,0,yes,
Mayo, Mr, William Peter,28,,,,engineering crew,S,England,NA,33.40,0,0,no,
Maytum, Mr, Alfred,53,,,,victualling crew,B,England,NA,33.40,0,0,no,
Mayzes, Mr, Thomas Jubilee,25,,,,engineering crew,S,England,NA,33.40,0,0,yes,
McAndrew, Mr, Thomas Patrick,38,,,,engineering crew,S,England,NA,33.40,0,0,no,
McAndrews, Mr, William,23,,,,engineering crew,S,NA,NA,33.40,0,0,no,
McCarthy, Mr, Frederick James,38,,,,victualling crew,S,England,NA,33.40,0,0,no,
McCarthy, Mr, William,47,,,,deck crew,S,Ireland,NA,33.40,0,0,yes,
McCastlan, Mr, W,38,,,,engineering crew,S,England,NA,33.40,0,0,no,
McCawley, Mr, Thomas W,36,,,,victualling crew,B,Scotland,NA,33.40,0,0,no,
McElroy, Mr, Hugh Walter,37,,,,victualling crew,S,England,NA,33.40,0,0,no,
McGann, Mr, James,29,,,,engineering crew,S,England,NA,33.40,0,0,yes,
McGarvey, Mr, Edward Joseph,34,,,,engineering crew,S,England,NA,33.40,0,0,no,
McGaw, Mr, Erroll Victor,30,,,,engineering crew,S,England,NA,33.40,0,0,no,
McGough, Mr, George Francis 'Paddy',36,,,,deck crew,S,Ireland,NA,33.40,0,0,yes,
McGrady, Mr, James,17,,,,victualling crew,S,England,NA,33.40,0,0,no,
McInerney, Mr, Thomas,38,,,,engineering crew,S,England,NA,33.40,0,0,no,
McIntyre, Mr, William,21,,,,engineering crew,S,England,NA,33.40,0,0,yes,
McKay, Mr, Charles Donald,30,,,,victualling crew,B,England,NA,33.40,0,0,yes,
McLaren, Mrs, Hypatia,40,,,,victualling crew,S,England,NA,33.40,0,0,yes,
McMicken, Mr, Arthur,23,,,,victualling crew,B,England,NA,33.40,0,0,yes,
McMicken, Mr, Benjamin Tucker,21,,,,victualling crew,B,England,NA,33.40,0,0,no,
McMullin, Mr, John Richard,36,,,,victualling crew,B,England,NA,33.40,0,0,no,
McMurray, Mr, William,44,,,,victualling crew,B,England,NA,33.40,0,0,no,
McQuillan, Mr, William,26,,,,engineering crew,B,Northern Ireland,NA,33.40,0,0,no,
McRae, Mr, William Alexander,32,,,,engineering crew,S,England,NA,33.40,0,0,no,
McReynolds, Mr, William,22,,,,engineering crew,B,Northern Ireland,NA,33.40,0,0,no,
Mellor, Mr, Arthur,34,,,,victualling crew,S,England,NA,33.40,0,0,no,
Middleton, Mr, Alfred Pirrie,27,,,,engineering crew,B,Ireland,NA,33.40,0,0,no,
Middleton, Mr, Mark Victor,28,,,,victualling crew,S,England,NA,33.40,0,0,no,
Milford, Mr, George,28,,,,engineering crew,S,England,NA,33.40,0,0,no,
Millar, Mr, Robert,26,,,,engineering crew,B,Scotland,NA,33.40,0,0,no,
Millar, Mr, Thomas,32,,,,engineering crew,B,Northern Ireland,NA,33.40,0,0,no,
